citation,citation_id,citation_text
"[23077] GAO LEI, LIU SHUWEN, ZHANG BO, SUN GUOZHENG, HU YALU, GUO RONGRONG:    A CA. 2.8-GA PLUME-INDUCED INTRAOCEANIC ARC SYSTEM IN THE EASTERN NORTH CHINA CRATON    TECTONICS 38   [2019]  1694-17147    doi: 10.1029/2018TC005432",[23077],"GAO LEI, LIU SHUWEN, ZHANG BO, SUN GUOZHENG, HU YALU, GUO RONGRONG:    A CA. 2.8-GA PLUME-INDUCED INTRAOCEANIC ARC SYSTEM IN THE EASTERN NORTH CHINA CRATON    TECTONICS 38   [2019]  1694-17147    doi: 10.1029/2018TC005432"
"[23081] HOFFMANN J. E., MÜNKER C., NAERAA T., ROSING M. T., HERWARTZ D., GARBE-SCHÖNBERG D., SVAHNBERG H.:    MECHANISMS OF ARCHEAN CRUST FORMATION INFERRED FROM HIGH-PRECISION HFSE SYSTEMATICS IN TTGS    GEOCHIM. COSMOCHIM. ACTA 75   [2011]  4157-4178    GeoReM-id: 6047   doi: 10.1016/j.gca.2011.04.027",[23081],"HOFFMANN J. E., MÜNKER C., NAERAA T., ROSING M. T., HERWARTZ D., GARBE-SCHÖNBERG D., SVAHNBERG H.:    MECHANISMS OF ARCHEAN CRUST FORMATION INFERRED FROM HIGH-PRECISION HFSE SYSTEMATICS IN TTGS    GEOCHIM. COSMOCHIM. ACTA 75   [2011]  4157-4178    GeoReM-id: 6047   doi: 10.1016/j.gca.2011.04.027"
"[23084] SILVA T. R., FERREIRA V. P., LIMA M. M. C., SIAL A. N.:    GEOCHEMICAL AND ISOTOPE EVIDENCE FOR MANTLE-DERIVED SOURCE ROCK OF HIGH-K CALC-ALKALINE I-TYPE GRANITES, PERNAMBUCO-ALAGOAS DOMAIN, NORTHEASTERN BRAZIL    INT. J. EARTH SCI. (GEOL. RUNDSCHAU) 108   [2019]  1095-1120    GeoReM-id: 11888   doi: 10.1007/s00531-019-01696-9",[23084],"SILVA T. R., FERREIRA V. P., LIMA M. M. C., SIAL A. N.:    GEOCHEMICAL AND ISOTOPE EVIDENCE FOR MANTLE-DERIVED SOURCE ROCK OF HIGH-K CALC-ALKALINE I-TYPE GRANITES, PERNAMBUCO-ALAGOAS DOMAIN, NORTHEASTERN BRAZIL    INT. J. EARTH SCI. (GEOL. RUNDSCHAU) 108   [2019]  1095-1120    GeoReM-id: 11888   doi: 10.1007/s00531-019-01696-9"
"[23085] HANZL P., JANOUSEK V., SOEJONO I., BURIANEK D., SVOJTKA M., HRDLICKOVA K., ERBAN V., PIN C.:    THE RISE OF THE BRUNOVISTULICUM: AGE, GEOLOGICAL, PETROLOGICAL AND GEOCHEMICAL CHARACTER OF THE NEOPROTEROZOIC MAGMATIC ROCKS OF THE CENTRAL BASIC BELT OF THE BRNO MASSIF    INT. J. EARTH SCI. (GEOL. RUNDSCHAU) 108   [2019]  1165-1199    GeoReM-id: 11887   doi: 10.1007/s00531-019-01700-2",[23085],"HANZL P., JANOUSEK V., SOEJONO I., BURIANEK D., SVOJTKA M., HRDLICKOVA K., ERBAN V., PIN C.:    THE RISE OF THE BRUNOVISTULICUM: AGE, GEOLOGICAL, PETROLOGICAL AND GEOCHEMICAL CHARACTER OF THE NEOPROTEROZOIC MAGMATIC ROCKS OF THE CENTRAL BASIC BELT OF THE BRNO MASSIF    INT. J. EARTH SCI. (GEOL. RUNDSCHAU) 108   [2019]  1165-1199    GeoReM-id: 11887   doi: 10.1007/s00531-019-01700-2"
"[23086] LINDH A., ABU EL-RUS M. A., MOHAMED H. A., PERSSON P.-O., SCHERSTEN A.:    A MODEL FOR GRANITE EVOLUTION BASED ON NON-EQUILIBRIUM MAGMA SEPARATION: EVIDENCE FROM THE GHARIB AND QATTAR FLUORITE-BEARING GRANITES, EASTERN DESERT, EGYPT    INT. J. EARTH SCI. (GEOL. RUNDSCHAU) 108   [2019]  1201-1232    doi: 10.1007/s00531-019-01701-1",[23086],"LINDH A., ABU EL-RUS M. A., MOHAMED H. A., PERSSON P.-O., SCHERSTEN A.:    A MODEL FOR GRANITE EVOLUTION BASED ON NON-EQUILIBRIUM MAGMA SEPARATION: EVIDENCE FROM THE GHARIB AND QATTAR FLUORITE-BEARING GRANITES, EASTERN DESERT, EGYPT    INT. J. EARTH SCI. (GEOL. RUNDSCHAU) 108   [2019]  1201-1232    doi: 10.1007/s00531-019-01701-1"
"[23088] ZHANG FEIFEI, CAWOOD P. A., DONG YUN-PENG, WANG YUE-JUN:    PETROGENESIS AND TECTONIC IMPLICATIONS OF EARLY CRETACEOUS ANDESITIC-DACITIC ROCKS, WESTERN QINLING (CENTRAL CHINA): GEOCHRONOLOGICAL AND GEOCHEMICAL CONSTRAINTS    GEOSCIENCE FRONTIERS 10   [2019]  1507-1520    doi: 10.1016/j.gsf.2018.09.013",[23088],"ZHANG FEIFEI, CAWOOD P. A., DONG YUN-PENG, WANG YUE-JUN:    PETROGENESIS AND TECTONIC IMPLICATIONS OF EARLY CRETACEOUS ANDESITIC-DACITIC ROCKS, WESTERN QINLING (CENTRAL CHINA): GEOCHRONOLOGICAL AND GEOCHEMICAL CONSTRAINTS    GEOSCIENCE FRONTIERS 10   [2019]  1507-1520    doi: 10.1016/j.gsf.2018.09.013"
"[23090] WANG CHANGMING, HE XINYU, CARRANZA E. J. M., CUI CHENGMIN:    PALEOPROTEROZOIC VOLCANIC ROCKS IN THE SOUTHERN MARGIN OF THE NORTH CHINA CRATON, CENTRAL CHINA: IMPLICATIONS FOR THE COLUMBIA SUPERCONTINENT    GEOSCIENCE FRONTIERS 10   [2019]  1543-1560    doi: 10.1016/j.gsf.2018.10.007",[23090],"WANG CHANGMING, HE XINYU, CARRANZA E. J. M., CUI CHENGMIN:    PALEOPROTEROZOIC VOLCANIC ROCKS IN THE SOUTHERN MARGIN OF THE NORTH CHINA CRATON, CENTRAL CHINA: IMPLICATIONS FOR THE COLUMBIA SUPERCONTINENT    GEOSCIENCE FRONTIERS 10   [2019]  1543-1560    doi: 10.1016/j.gsf.2018.10.007"
"[23102] YANG SHUYAN, PENG PENG, QIN ZHAOYUAN, WANG XINPING, WANG CHONG, ZHANG JING, ZHAO TAIPING:    GENETIC RELATIONSHIP BETWEEN 1780 MA DYKES AND COEVAL VOLCANICS IN THE LVLIANG AREA, NORTH CHINA    PREC. RESEARCH 329   [2019]  232-246    doi: 10.1016/j.precamres.2017.10.004",[23102],"YANG SHUYAN, PENG PENG, QIN ZHAOYUAN, WANG XINPING, WANG CHONG, ZHANG JING, ZHAO TAIPING:    GENETIC RELATIONSHIP BETWEEN 1780 MA DYKES AND COEVAL VOLCANICS IN THE LVLIANG AREA, NORTH CHINA    PREC. RESEARCH 329   [2019]  232-246    doi: 10.1016/j.precamres.2017.10.004"
"[23108] WATTS K. E., JOHN D. A., COLGAN J. P., HENRY C. D., BINDEMAN I. N., VALLEY J. W.:    OXYGEN ISOTOPIC INVESTIGATION OF SILICIC MAGMATISM IN THE STILLWATER CALDERA COMPLEX, NEVADA: GENERATION OF LARGE-VOLUME, LOW-?18O RHYOLITIC TUFFS AND ASSESSMENT OF THEIR REGIONAL CONTEXT IN THE GREAT BASIN OF THE WESTERN UNITED STATES    BULL. GEOL. SOC. AM. 131   [2019]  1133-1156    doi: 10.1130/B35021.1",[23108],"WATTS K. E., JOHN D. A., COLGAN J. P., HENRY C. D., BINDEMAN I. N., VALLEY J. W.:    OXYGEN ISOTOPIC INVESTIGATION OF SILICIC MAGMATISM IN THE STILLWATER CALDERA COMPLEX, NEVADA: GENERATION OF LARGE-VOLUME, LOW-?18O RHYOLITIC TUFFS AND ASSESSMENT OF THEIR REGIONAL CONTEXT IN THE GREAT BASIN OF THE WESTERN UNITED STATES    BULL. GEOL. SOC. AM. 131   [2019]  1133-1156    doi: 10.1130/B35021.1"
"[23109] ZHU REN-ZHI, LAI SHAOCONG, QIN JIANGFENG, ZHAO SHAO-WEI, SANTOSH M.:    PETROGENESIS OF HIGH-K CALC-ALKALINE GRANODIORITE AND ITS ENCLAVES FROM THE SE LHASA BLOCK, TIBET (SW CHINA): IMPLICATIONS FOR RECYCLED SUBDUCTED SEDIMENTS    BULL. GEOL. SOC. AM. 131   [2019]  1224-1238    doi: 10.1130/B1841.1",[23109],"ZHU REN-ZHI, LAI SHAOCONG, QIN JIANGFENG, ZHAO SHAO-WEI, SANTOSH M.:    PETROGENESIS OF HIGH-K CALC-ALKALINE GRANODIORITE AND ITS ENCLAVES FROM THE SE LHASA BLOCK, TIBET (SW CHINA): IMPLICATIONS FOR RECYCLED SUBDUCTED SEDIMENTS    BULL. GEOL. SOC. AM. 131   [2019]  1224-1238    doi: 10.1130/B1841.1"
"[23110] OU QUAN, WANG QIANG, WYMAN D. A., ZHANG CHUNFU, HAO LU-LU, DAN WEI, JIANG ZIQI, WU FU-YUAN, YANG JINHUI, ZHANG HAIXIANG, XIA XIAO-PING, MA LIN, LONG XIAOPING:    POSTCOLLISIONAL DELAMINATION AND PARTIAL MELTING OF ENRICHED LITHOSPHERIC MANTLE: EVIDENCE FROM OLIGOCENE (CA. 30 MA) POTASSIUM-RICH LAVAS IN THE GEMUCHAKA AREA OF THE CENTRAL QIANGTANG BLOCK, TIBET    BULL. GEOL. SOC. AM. 131   [2019]  1385-1408    doi: 10.1130/B31911.1",[23110],"OU QUAN, WANG QIANG, WYMAN D. A., ZHANG CHUNFU, HAO LU-LU, DAN WEI, JIANG ZIQI, WU FU-YUAN, YANG JINHUI, ZHANG HAIXIANG, XIA XIAO-PING, MA LIN, LONG XIAOPING:    POSTCOLLISIONAL DELAMINATION AND PARTIAL MELTING OF ENRICHED LITHOSPHERIC MANTLE: EVIDENCE FROM OLIGOCENE (CA. 30 MA) POTASSIUM-RICH LAVAS IN THE GEMUCHAKA AREA OF THE CENTRAL QIANGTANG BLOCK, TIBET    BULL. GEOL. SOC. AM. 131   [2019]  1385-1408    doi: 10.1130/B31911.1"
"[23116] WAN LE, ZENG ZUOXUN, KUSKY T. M., ASIMOW P. D., HE CHICHENG, LIU YONGJIANG, YANG SUANG, XU SHAOPENG:    GEOCHEMISTRY OF MIDDLE-LATE MESOZOIC MAFIC INTRUSIONS IN THE EASTERN NORTH CHINA CRATON: NEW INSIGHTS ON LITHOSPHERIC THINNING AND DECRATONIZATION    GONDWANA RES. 73   [2019]  153-174    doi: 10.1016/j.gr.2019.04.004",[23116],"WAN LE, ZENG ZUOXUN, KUSKY T. M., ASIMOW P. D., HE CHICHENG, LIU YONGJIANG, YANG SUANG, XU SHAOPENG:    GEOCHEMISTRY OF MIDDLE-LATE MESOZOIC MAFIC INTRUSIONS IN THE EASTERN NORTH CHINA CRATON: NEW INSIGHTS ON LITHOSPHERIC THINNING AND DECRATONIZATION    GONDWANA RES. 73   [2019]  153-174    doi: 10.1016/j.gr.2019.04.004"
"[23118] KEPPIE J. D., SHELLNUTT J. G., DOSTAL J., KEPPIE D. F.:    SILURIAN U-PB ZIRCON INTRUSIVE AGES FOR THE RED RIVER ANORTHOSITE (NORTHERN CAPE BRETON ISLAND): IMPLICATIONS FOR THE LAURENTIA-AVALONIA BOUNDARY IN ATLANTIC CANADA    GONDWANA RES. 73   [2019]  54-64    doi: 10.1016/j.gr.2019.03.014",[23118],"KEPPIE J. D., SHELLNUTT J. G., DOSTAL J., KEPPIE D. F.:    SILURIAN U-PB ZIRCON INTRUSIVE AGES FOR THE RED RIVER ANORTHOSITE (NORTHERN CAPE BRETON ISLAND): IMPLICATIONS FOR THE LAURENTIA-AVALONIA BOUNDARY IN ATLANTIC CANADA    GONDWANA RES. 73   [2019]  54-64    doi: 10.1016/j.gr.2019.03.014"
"[23120] TONG XIN, ZHAO ZHIDAN, NIU YAOLING, ZHANG SHUANGQUAN, COUSENS B. L., LIU DONG, ZHANG YONG, HAN MEIZHI, ZHAO YUANXIN, LEI HANGSHAN, SHI QINGSHANG, ZHU DI-CHENG, XU ZHITIAN, LUTFI W.:    PETROGENESIS AND TECTONIC IMPLICATIONS OF THE EOCENE-OLIGOCENE POTASSIC FELSIC SUITES IN WESTERN YUNNAN, EASTERN TIBETAN PLATEAU: EVIDENCE FROM PETROLOGY, ZIRCON CHRONOLOGY, ELEMENTAL AND SR-ND-PB-HF ISOTOPIC GEOCHEMISTRY    LITHOS 340-341   [2019]  287-315    GeoReM-id: 12101   doi: 10.1016/j.lithos.2019.04.023",[23120],"TONG XIN, ZHAO ZHIDAN, NIU YAOLING, ZHANG SHUANGQUAN, COUSENS B. L., LIU DONG, ZHANG YONG, HAN MEIZHI, ZHAO YUANXIN, LEI HANGSHAN, SHI QINGSHANG, ZHU DI-CHENG, XU ZHITIAN, LUTFI W.:    PETROGENESIS AND TECTONIC IMPLICATIONS OF THE EOCENE-OLIGOCENE POTASSIC FELSIC SUITES IN WESTERN YUNNAN, EASTERN TIBETAN PLATEAU: EVIDENCE FROM PETROLOGY, ZIRCON CHRONOLOGY, ELEMENTAL AND SR-ND-PB-HF ISOTOPIC GEOCHEMISTRY    LITHOS 340-341   [2019]  287-315    GeoReM-id: 12101   doi: 10.1016/j.lithos.2019.04.023"
"[23122] CISNEROS DE LEON A., SCHMITT A. K., STORM S., WEBER B., SCHINDLBECK-BELO J. C., TRUMBULL R. B., JUAREZ F.:    MILLENNIAL TO DECADAL MAGMA EVOLUTION IN AN ARC VOLCANO FROM ZIRCON AND TEPHRA OF THE 2016 SANTIAGUITO ERUPTION (GUATEMALA)    LITHOS 340-341   [2019]  209-222    GeoReM-id: 11959   doi: 10.1016/j.lithos.2019.04.027",[23122],"CISNEROS DE LEON A., SCHMITT A. K., STORM S., WEBER B., SCHINDLBECK-BELO J. C., TRUMBULL R. B., JUAREZ F.:    MILLENNIAL TO DECADAL MAGMA EVOLUTION IN AN ARC VOLCANO FROM ZIRCON AND TEPHRA OF THE 2016 SANTIAGUITO ERUPTION (GUATEMALA)    LITHOS 340-341   [2019]  209-222    GeoReM-id: 11959   doi: 10.1016/j.lithos.2019.04.027"
"[23124] LANG XINGHAI, WANG XUHUI, DENG YULIN, TANG JU-XING, XIE FUWEI, ZHOU YOU, HUANG YONG, LI ZHUANG, YIN QING, JIANG KAI:    EARLY JURASSIC VOLCANIC ROCKS IN THE XIONGCUN DISTRICT, SOUTHERN LHASA SUBTERRANE, TIBET: IMPLICATIONS FOR THE TECTONO-MAGMATIC EVENTS ASSOCIATED WITH THE EARLY EVOLUTION OF THE NEO-TETHYS OCEAN    LITHOS 340-341   [2019]  166-180    doi: 10.1016/j.lithos.2019.05.014",[23124],"LANG XINGHAI, WANG XUHUI, DENG YULIN, TANG JU-XING, XIE FUWEI, ZHOU YOU, HUANG YONG, LI ZHUANG, YIN QING, JIANG KAI:    EARLY JURASSIC VOLCANIC ROCKS IN THE XIONGCUN DISTRICT, SOUTHERN LHASA SUBTERRANE, TIBET: IMPLICATIONS FOR THE TECTONO-MAGMATIC EVENTS ASSOCIATED WITH THE EARLY EVOLUTION OF THE NEO-TETHYS OCEAN    LITHOS 340-341   [2019]  166-180    doi: 10.1016/j.lithos.2019.05.014"
"[23125] XIONG FUHAO, MA CHANGQIAN, CHEN BING, DUCEA M. N., HOU MINGCAI, NI SHIJUN:    INTERMEDIATE-MAFIC DIKES IN THE EAST KUNLUN OROGEN, NORTHERN TIBETAN PLATEAU: A WINDOW INTO PALEO-ARC MAGMA FEEDING SYSTEM    LITHOS 340-341   [2019]  152-165    GeoReM-id: 12121   doi: 10.1016/j.lithos.2019.05.012",[23125],"XIONG FUHAO, MA CHANGQIAN, CHEN BING, DUCEA M. N., HOU MINGCAI, NI SHIJUN:    INTERMEDIATE-MAFIC DIKES IN THE EAST KUNLUN OROGEN, NORTHERN TIBETAN PLATEAU: A WINDOW INTO PALEO-ARC MAGMA FEEDING SYSTEM    LITHOS 340-341   [2019]  152-165    GeoReM-id: 12121   doi: 10.1016/j.lithos.2019.05.012"
"[23129] GIREI M. B., LI HUAN, ALGEO T. J., BONIN B., OGUNLEYE P. O., BUTE S. I., AHMED H. A.:    PETROGENESIS OF A-TYPE GRANITES ASSOCIATED WITH SN-NB-ZN MINERALIZATION IN RIRIWAI COMPLEX, NORTH-CENTRAL NIGERIA: CONSTRAINTS FROM WHOLE-ROCK SM-ND AND ZIRCON LU-HF ISOTOPE SYSTEMATICS    LITHOS 340-341   [2019]  49-70    doi: 10.1016/j.lithos.2019.05.003",[23129],"GIREI M. B., LI HUAN, ALGEO T. J., BONIN B., OGUNLEYE P. O., BUTE S. I., AHMED H. A.:    PETROGENESIS OF A-TYPE GRANITES ASSOCIATED WITH SN-NB-ZN MINERALIZATION IN RIRIWAI COMPLEX, NORTH-CENTRAL NIGERIA: CONSTRAINTS FROM WHOLE-ROCK SM-ND AND ZIRCON LU-HF ISOTOPE SYSTEMATICS    LITHOS 340-341   [2019]  49-70    doi: 10.1016/j.lithos.2019.05.003"
"[23130] ZHAO XU, FU LEBING, WEI JUN-HAO, BAGAS L., SANTOSH M., LIU YAN, ZHANG DAO-HAN, ZHOU HONGZHI:    LATE PERMIAN BACK-ARC EXTENSION OF THE EASTERN PALEO-TETHYS OCEAN: EVIDENCE FROM THE EAST KUNLUN OROGEN, NORTHERN TIBETAN PLATEAU    LITHOS 340-341   [2019]  34-48    GeoReM-id: 12160   doi: 10.1016/j.lithos.2019.05.006",[23130],"ZHAO XU, FU LEBING, WEI JUN-HAO, BAGAS L., SANTOSH M., LIU YAN, ZHANG DAO-HAN, ZHOU HONGZHI:    LATE PERMIAN BACK-ARC EXTENSION OF THE EASTERN PALEO-TETHYS OCEAN: EVIDENCE FROM THE EAST KUNLUN OROGEN, NORTHERN TIBETAN PLATEAU    LITHOS 340-341   [2019]  34-48    GeoReM-id: 12160   doi: 10.1016/j.lithos.2019.05.006"
"[23131] VILALVA F. C. J., SIMONETTI A., VLACH S. R. F.:    INSIGHTS ON THE ORIGIN OF THE GRACIOSA A-TYPE GRANITES AND SYENITES (SOUTHERN BRAZIL) FROM ZIRCON U-PB GEOCHRONOLOGY, CHEMISTRY, AND HF AND O ISOTOPE COMPOSITIONS    LITHOS 340-341   [2019]  20-33    GeoReM-id: 12132   doi: 10.1016/j.lithos.2019.05.001",[23131],"VILALVA F. C. J., SIMONETTI A., VLACH S. R. F.:    INSIGHTS ON THE ORIGIN OF THE GRACIOSA A-TYPE GRANITES AND SYENITES (SOUTHERN BRAZIL) FROM ZIRCON U-PB GEOCHRONOLOGY, CHEMISTRY, AND HF AND O ISOTOPE COMPOSITIONS    LITHOS 340-341   [2019]  20-33    GeoReM-id: 12132   doi: 10.1016/j.lithos.2019.05.001"
"[23137] VALENTINO D. W., CHIARENZELLI J. R., REGAN S. P.:    SPATIAL AND TEMPORAL LINKS BETWEEN SHAWINIGAN ACCRETIONARY OROGENESIS AND MASSIF ANORTHOSITE INTRUSION, SOUTHERN GRENVILLE PROVINCE, NEW YORK, U.S.A.    J. GEODYNAMICS 129   [2019]  80-97    doi: 10.1016/j.jog.2018.04.001",[23137],"VALENTINO D. W., CHIARENZELLI J. R., REGAN S. P.:    SPATIAL AND TEMPORAL LINKS BETWEEN SHAWINIGAN ACCRETIONARY OROGENESIS AND MASSIF ANORTHOSITE INTRUSION, SOUTHERN GRENVILLE PROVINCE, NEW YORK, U.S.A.    J. GEODYNAMICS 129   [2019]  80-97    doi: 10.1016/j.jog.2018.04.001"
"[23140] HUANG HUI, NIU YAOLING, TENG FANG-ZHEN, WANG SHUI-JIONG:    DISCREPANCY BETWEEN BULK-ROCK AND ZIRCON HF ISOTOPES ACCOMPANYING ND-HF ISOTOPE DECOUPLING    GEOCHIM. COSMOCHIM. ACTA 259   [2019]  17-36    GeoReM-id: 12557   doi: 10.1016/j.gca.2019.05.031",[23140],"HUANG HUI, NIU YAOLING, TENG FANG-ZHEN, WANG SHUI-JIONG:    DISCREPANCY BETWEEN BULK-ROCK AND ZIRCON HF ISOTOPES ACCOMPANYING ND-HF ISOTOPE DECOUPLING    GEOCHIM. COSMOCHIM. ACTA 259   [2019]  17-36    GeoReM-id: 12557   doi: 10.1016/j.gca.2019.05.031"
"[23148] DUNKL I., FARICS E., JOZSA S., LUKACS R., HAAS J., BUDAI T.:    TRACES OF CARNIAN VOLCANIC ACTIVITY IN THE TRANSDANUBIAN RANGE, HUNGARY    INT. J. EARTH SCI. (GEOL. RUNDSCHAU) 108   [2019]  1451-1466    doi: 10.1007/s00531-019-01714-w",[23148],"DUNKL I., FARICS E., JOZSA S., LUKACS R., HAAS J., BUDAI T.:    TRACES OF CARNIAN VOLCANIC ACTIVITY IN THE TRANSDANUBIAN RANGE, HUNGARY    INT. J. EARTH SCI. (GEOL. RUNDSCHAU) 108   [2019]  1451-1466    doi: 10.1007/s00531-019-01714-w"
"[23149] HUANG FENG, LI MINGJIAN, XU JI-FENG, ZENG YUNCHUAN, CHEN JIAN-LIN, WANG BAO-DI, DUBROVINSKY L., CHEN LING, ZHAO PEI-PEI, ZHANG ZHAO:    GEODYNAMIC TRANSITION FROM SUBDUCTION TO EXTENSION: EVIDENCE FROM THE GEOCHRONOLOGY AND GEOCHEMISTRY OF GRANITOIDS IN THE SANGSANG AREA, SOUTHERN LHASA TERRANE, TIBET    INT. J. EARTH SCI. (GEOL. RUNDSCHAU) 108   [2019]  1663-1681    doi: 10.1007/s00531-019-01729-3",[23149],"HUANG FENG, LI MINGJIAN, XU JI-FENG, ZENG YUNCHUAN, CHEN JIAN-LIN, WANG BAO-DI, DUBROVINSKY L., CHEN LING, ZHAO PEI-PEI, ZHANG ZHAO:    GEODYNAMIC TRANSITION FROM SUBDUCTION TO EXTENSION: EVIDENCE FROM THE GEOCHRONOLOGY AND GEOCHEMISTRY OF GRANITOIDS IN THE SANGSANG AREA, SOUTHERN LHASA TERRANE, TIBET    INT. J. EARTH SCI. (GEOL. RUNDSCHAU) 108   [2019]  1663-1681    doi: 10.1007/s00531-019-01729-3"
"[23154] GAN CHENGSHI, WANG YUE-JUN, ZHANG YUZHI, CHEN XINYUE:    Late Jurassic magmatism in the interior South China Block and its implication    J. GEOL. SOC. LONDON 176   [2019]  737-754    doi: 10.1144/jgs2018-177",[23154],"GAN CHENGSHI, WANG YUE-JUN, ZHANG YUZHI, CHEN XINYUE:    Late Jurassic magmatism in the interior South China Block and its implication    J. GEOL. SOC. LONDON 176   [2019]  737-754    doi: 10.1144/jgs2018-177"
"[23155] ZHENG RONGGUO, LI JINYI, XIAO WENJIAO:    MID-PALEOZOIC RIDGE SUBDUCTION IN THE CENTRAL BEISHAN OF THE SOUTHERN ALTAIDS: EVIDENCE FROM GEOCHEMICAL, SR-ND AND ZIRCON U-PB-HF-O ISOTOPIC DATA OF GONGPOQUAN VOLCANIC ROCKS    J. GEOL. SOC. LONDON 176   [2019]  755-770    doi: 10.1144/jgs2018-231",[23155],"ZHENG RONGGUO, LI JINYI, XIAO WENJIAO:    MID-PALEOZOIC RIDGE SUBDUCTION IN THE CENTRAL BEISHAN OF THE SOUTHERN ALTAIDS: EVIDENCE FROM GEOCHEMICAL, SR-ND AND ZIRCON U-PB-HF-O ISOTOPIC DATA OF GONGPOQUAN VOLCANIC ROCKS    J. GEOL. SOC. LONDON 176   [2019]  755-770    doi: 10.1144/jgs2018-231"
"[23157] WANG DONGBING, WANG BAO-DI, YIN FUGUANG, GASS I. G., LIAO SHI-YONG, TANG YUAN, LUO LIANG, LIU ZHENG:    PETROGENESIS AND TECTONIC IMPLICATIONS OF LATE MESOPROTEROZOIC A1- AND A2-TYPE FELSIC LAVAS FROM THE HUILI GROUP, SOUTHWESTERN YANGTZE BLOCK    GEOL. MAG. 156   [2019]  1425-1439    doi: 10.1017/S0016756818000882",[23157],"WANG DONGBING, WANG BAO-DI, YIN FUGUANG, GASS I. G., LIAO SHI-YONG, TANG YUAN, LUO LIANG, LIU ZHENG:    PETROGENESIS AND TECTONIC IMPLICATIONS OF LATE MESOPROTEROZOIC A1- AND A2-TYPE FELSIC LAVAS FROM THE HUILI GROUP, SOUTHWESTERN YANGTZE BLOCK    GEOL. MAG. 156   [2019]  1425-1439    doi: 10.1017/S0016756818000882"
"[23158] MOLE D. R., KIRKLAND C. L., CHABRIA T., BARNES S. J., CASSIDY K. F., ISAAC C., BELOUSOVA E. A., HARTNADY M. I., THEBAUD N.:    TIME-SPACE EVOLUTION OF AN ARCHEAN CRATON: A HF-ISOTOPE WINDOW INTO CONTINENT FORMATION    EARTH SCIENCE REVIEWS 196 (102831)  [2019]     doi: 10.1016/j.earscirev.2019.04.003",[23158],"MOLE D. R., KIRKLAND C. L., CHABRIA T., BARNES S. J., CASSIDY K. F., ISAAC C., BELOUSOVA E. A., HARTNADY M. I., THEBAUD N.:    TIME-SPACE EVOLUTION OF AN ARCHEAN CRATON: A HF-ISOTOPE WINDOW INTO CONTINENT FORMATION    EARTH SCIENCE REVIEWS 196 (102831)  [2019]     doi: 10.1016/j.earscirev.2019.04.003"
"[23167] ALEMAN-GALLARDO E., RAMIREZ-FERNANDEZ J. A., RODRIGUEZ-DIAZ A. A., VELASCO-TAPIA F., JENCHEN U., CRUZ-GAMEZ E. M., DE LEON-BARRAGAN L., NAVARRO-LEON I.:    EVIDENCE FOR AN ORDOVICIAN CONTINENTAL ARC IN THE PRE-MESOZOIC BASEMENT OF THE HUIZACHAL-PEREGRINA ANTICLINORIUM, SIERRA MADRE ORIENTAL, MEXICO: PEREGRINA TONALITE    MINERAL. PETROL. 113   [2019]  505-525    doi: 10.1007/s00710-019-00660-4",[23167],"ALEMAN-GALLARDO E., RAMIREZ-FERNANDEZ J. A., RODRIGUEZ-DIAZ A. A., VELASCO-TAPIA F., JENCHEN U., CRUZ-GAMEZ E. M., DE LEON-BARRAGAN L., NAVARRO-LEON I.:    EVIDENCE FOR AN ORDOVICIAN CONTINENTAL ARC IN THE PRE-MESOZOIC BASEMENT OF THE HUIZACHAL-PEREGRINA ANTICLINORIUM, SIERRA MADRE ORIENTAL, MEXICO: PEREGRINA TONALITE    MINERAL. PETROL. 113   [2019]  505-525    doi: 10.1007/s00710-019-00660-4"
"[23175] XU YUE, ZHU JING-JING, HU RUIZHONG, WYSZYNSKI J., YU HONGJUN, XU LEI-LUO, LIU BAOHUA, HUANG MING-LIANG, SHENG XIANGYUAN:    HETEROGENEOUS LITHOSPHERIC MANTLE BENEATH THE SOUTHEASTERN TIBETAN PLATEAU: EVIDENCE FROM CENOZOIC HIGH-MG POTASSIC VOLCANIC ROCKS IN THE JINSHAJIANG-AILAOSHAN CENOZOIC MAGMATIC BELT    J. ASIAN EARTH SCI. 180 (103849)  [2019]     doi: 10.1016/j.jseaes.2019.04.018",[23175],"XU YUE, ZHU JING-JING, HU RUIZHONG, WYSZYNSKI J., YU HONGJUN, XU LEI-LUO, LIU BAOHUA, HUANG MING-LIANG, SHENG XIANGYUAN:    HETEROGENEOUS LITHOSPHERIC MANTLE BENEATH THE SOUTHEASTERN TIBETAN PLATEAU: EVIDENCE FROM CENOZOIC HIGH-MG POTASSIC VOLCANIC ROCKS IN THE JINSHAJIANG-AILAOSHAN CENOZOIC MAGMATIC BELT    J. ASIAN EARTH SCI. 180 (103849)  [2019]     doi: 10.1016/j.jseaes.2019.04.018"
